Product Name,Price,Category
"Vindija vindi nektar gusti breskva/marelica/jabuka 0,2 l","0,74 €",negazirana pica 
Vindija fis negazirano piće od jabuke 2 l,"2,09 €",negazirana pica 
Bravo nektar naranča 2 l,"3,85 €",negazirana pica 
Rauch bravo jabuka 2 l,"3,39 €",negazirana pica 
Cedevita bazga limun 455 g,"4,38 €",negazirana pica 
Maraska sirup jabuka bazga 1 l,"2,99 €",negazirana pica 
Maraska sirup borovnica 1 l,"2,99 €",negazirana pica 
Maraska sirup naranča 1 l,"2,99 €",negazirana pica 
Maraska sirup limun 1l,"2,99 €",negazirana pica 
Maraska sirup malina 1 l,"2,99 €",negazirana pica 
Maraska amarena nektar višnja 1 l,"2,69 €",negazirana pica 
"Vindi multivitamin a+c+e 0,25l","0,69 €",negazirana pica 
"Vindija vindi cocktail crveno voće 0,25 l","0,69 €",negazirana pica 
"Vindija vindi multi b+c+e 0,25 l","0,69 €",negazirana pica 
Fis naranča 1 l,"1,31 €",negazirana pica 
Fis jabuka 1 l,"1,31 €",negazirana pica 
Juicy nektar ananas 1 l,"2,29 €",negazirana pica 
"Heinken bezalkoholno pivo 0,33 l","1,30 €",negazirana pica 
Happy Day Family multivitamin 1 l,"2,12 €",negazirana pica 
Vindi sok naranča 1 l,"2,92 €",negazirana pica 
Voćni vrt sok nektar jabuka 1 l,"1,19 €",negazirana pica 
Voćni vrt sok nektar gusti 1 l,"1,35 €",negazirana pica 
Voćni vrt sok nektar multivitamin 1 l,"1,35 €",negazirana pica 
Voćni vrt sok nektar naranča 1 l,"1,45 €",negazirana pica 
Cedevita limeta 455 g,"4,52 €",negazirana pica 
Cedevita naranča 455 g,"4,52 €",negazirana pica 
Cedevita limun 455 g,"4,52 €",negazirana pica 
Vindi jabuka 100% 1 l,"2,19 €",negazirana pica 
Vindi cocktail naranča i jabuka 1 l,"1,39 €",negazirana pica 
Vindi cocktail mandarina i naranča 1l,"1,39 €",negazirana pica 
"Joy Sok Zoo Naranča 0,2l","0,55 €",negazirana pica 
"Maraska sok joy kids 100 % jabuka 0,2 l","0,57 €",negazirana pica 
Cedevita limeta 900 g,"6,89 €",negazirana pica 
Cedevita limun 900 g,"6,89 €",negazirana pica 
"Jana ledeni čaj breskva 0,5 l","1,37 €",negazirana pica 
Vindija fis negazirani sok od naranče 2 l,"2,09 €",negazirana pica 
Cedevita naranča 900 g,"6,89 €",negazirana pica 
"Jana ledeni čaj šumsko voće i brusnica 0,5 l","1,37 €",negazirana pica 
Vindija vindi nektar naranča 1 l,"1,29 €",negazirana pica 
Juicy sok 100 % naranča 1 l,"3,22 €",negazirana pica 
Vindi nektar jabuka 1 l,"1,29 €",negazirana pica 
"Jana ledeni čaj šumsko voće i brusnica 1,5 l","1,85 €",negazirana pica 
Encian sok od cikle 750 ml,"3,48 €",negazirana pica 
"Jana ledeni čaj breskva 1,5 l","1,85 €",negazirana pica 
Vindi nektar jabuka 2 l,"2,99 €",negazirana pica 
Joy sok jabuka 1l,"1,32 €",negazirana pica 
Joy sok naranča 1l,"1,32 €",negazirana pica 
To nektar jabuka i crni ribiz 1 l,"1,59 €",negazirana pica 
To nektar gusti 1 l,"1,59 €",negazirana pica 
"Toco naranča mrkva nektarina 0,5 l","1,15 €",negazirana pica 
Okus ljeta sirup naranča 1 l,"2,82 €",negazirana pica 
Okus ljeta sirup limun 1 l,"2,82 €",negazirana pica 
"Toco crvena naranča avokado cikla 0,5 l","1,15 €",negazirana pica 
"Toco multivitamin 0,5 l","1,15 €",negazirana pica 
Okus ljeta sirup višnja 1 l,"2,82 €",negazirana pica 
Fructal nektar naranča 1 l,"2,12 €",negazirana pica 
Fructal classic nektar jabuka tpa 1/12 1 l,"1,89 €",negazirana pica 
Vindi multivitamin a+c+e 2 l,"2,99 €",negazirana pica 
Fructal sok classic breskva 1l,"2,02 €",negazirana pica 
To nektar naranča 1 l,"1,19 €",negazirana pica 
Cedevita limun 200 g,"2,29 €",negazirana pica 
Vindi negazirano piće 2 l b+c+e,"2,99 €",negazirana pica 
Cedevita naranča 200 g,"2,29 €",negazirana pica 
Cedevita bazga i limun 200 g,"2,29 €",negazirana pica 
Cedevita limeta 200 g,"2,29 €",negazirana pica 
Vindi nektar marelica jabuka naranča 1 l,"1,49 €",negazirana pica 
Juicy sok 100 % jabuka 1 l,"2,75 €",negazirana pica 
Vindija vindi nektar breskva i jabuka 1 l,"1,49 €",negazirana pica 
Juicy 100% multivitamin 1 l,"2,52 €",negazirana pica 
"Juicy fruits limunada 1,5 l","2,08 €",negazirana pica 
Juicy sok 100 % gusti 1 l,"2,75 €",negazirana pica 
"Juicy fruits multivitamin 1,5 l","1,39 €",negazirana pica 
"Juicy kids sok 100% gusti 0,2 l","0,85 €",negazirana pica 
Juicy kids sok jabuka 200 ml,"0,85 €",negazirana pica 
Sok Gusti Nektar 2 l To,"2,82 €",negazirana pica 
Juicy nektar jabuka 1 l,"1,99 €",negazirana pica 
Juicy sok 100% ananas 1 l,"2,92 €",negazirana pica 
Fructal Grande piće Jabuka 2 l,"2,19 €",negazirana pica 
Juicy nektar naranča 1 l,"2,32 €",negazirana pica 
Vindija vindi sok b+c+e 1 l,"1,69 €",negazirana pica 
Vindija vindi a+c+e negazirano piće 1 l,"1,77 €",negazirana pica 
"Juicy nektar marelica, breskva i jabuka 1 l","2,12 €",negazirana pica 
Vindi nektar borovnica jabuka aronija 1 l,"2,15 €",negazirana pica 
Happy day family jabuka 1 l,"2,12 €",negazirana pica 
Joy naranča 2 l,"1,95 €",negazirana pica 
"Juicy fruits multivitamin 0,5 l","1,50 €",negazirana pica 
Joy jabuka 2 l,"1,95 €",negazirana pica 
"Juicy fruits naranča nektar pet 0,5 l","1,32 €",negazirana pica 
Vindija vindi nektar breskva 2 l,"3,32 €",negazirana pica 
Happy day family sok naranča 1 l,"2,42 €",negazirana pica 
Powerade mountain blast 500 ml,"1,78 €",energetska pica 
Burn original energetski napitak 250 ml,"1,48 €",energetska pica 
Red bull sugarfree 250 ml,"1,95 €",energetska pica 
Red bull 250 ml,"1,95 €",energetska pica 
Naturel magnezij šumeće tablete 96 g,"2,39 €",energetska pica 
Naturel vitamin c šumeće tablete 96 g,"2,39 €",energetska pica 
Naturel šumeće tablete multivitamin 96 g,"2,39 €",energetska pica 
"Hidra iso napitak s okusom limuna 0,5 l","1,40 €",energetska pica 
Forca energetski napitak 250 ml,"0,94 €",energetska pica 
"Jamnica pro sport izotonično piće 0,75 l","1,75 €",energetska pica 
Prosport izotonik napitak naranča 750 ml,"1,75 €",energetska pica 
"Monster energy napitak 0,5 l","2,22 €",energetska pica 
"Hell energetski napitak 0,25 l","1,22 €",energetska pica 
"Iso sport limun grejp 1,5 l","2,75 €",energetska pica 
"Vindi iso sport limun i grejp 1,5 l","2,45 €",energetska pica 
"Jana kids pet 0,33 l","0,83 €",izvorska voda 
"Jana prirodna mineralna negazirana voda 0,5 l","0,98 €",izvorska voda 
"Jana prirodna mineralna negazirana voda 1,5 l","1,12 €",izvorska voda 
"Cetina prirodna izvorska voda 0,5 l","0,82 €",izvorska voda 
"Cetina voda 0,75 l","0,93 €",izvorska voda 
"Romerquelle negazirana mineralna voda 0,5 l","1,12 €",izvorska voda 
"Römerquelle negazirana mineralna voda 1,5 l","1,15 €",izvorska voda 
"Smartwater voda pet 0,6 l","1,35 €",izvorska voda 
"Studena voda 0,5 l","0,92 €",izvorska voda 
"Studena negazirana voda 0,5l","0,92 €",izvorska voda 
"Studena prirodna izvorska voda 1,5 l","1,09 €",izvorska voda 
"Sara voda 1,5 l","0,94 €",izvorska voda 
"Cetina negazirana voda 1,5 l","0,94 €",izvorska voda 
"Kala prirodna izvorska negazirana voda 1,5 l","1,08 €",izvorska voda 
"Jamnica gazirana prirodna mineralna voda 0,5 l","0,98 €",gazirana voda 
"Jamnica gazirana prirodna mineralna voda 1,5 l","1,12 €",gazirana voda 
Römerquelle emotion lemongrass 500 ml,"1,32 €",gazirana voda 
Römerquelle gazirana mineralna voda 500 ml,"1,12 €",gazirana voda 
Donat mg 1 l,"2,45 €",gazirana voda 
"Lipički studenac gazirana prirodna mineralna voda 1,5 l","1,09 €",gazirana voda 
"Cetina gazirana voda 1,5 l","0,94 €",gazirana voda 
"Kalnička gazirana prirodna mineralna voda 1,5 l","1,08 €",gazirana voda 
"Radenska prirodna gazirana mineralna voda 1,5 l","1,09 €",gazirana voda 
"Sarajevski kiseljak gazirana prirodna mineralna voda 1,5 l","1,09 €",gazirana voda 
"Jana limited edition okus kokos limun 0,5 l","1,49 €",voda s okusom 
"Jana vitamin antiox crni ribizl 0,5 l","1,42 €",voda s okusom 
"Jana vitamin immuno aromatizirana voda limun 0,5 l","1,42 €",voda s okusom 
"Jana vitamin immuno aromatizirana voda limun 1,5 l","2,02 €",voda s okusom 
"Sensation bazga limun 0,5 l","1,27 €",voda s okusom 
"Jamnica sensation aromatizirana voda limeta i kiwano 0,5 l","1,27 €",voda s okusom 
"Jana aromatizirana voda limun i limeta 1,5 l","1,75 €",voda s okusom 
"Jana aromatizirana voda jagoda i guava 0,5 l","1,27 €",voda s okusom 
"Jana aromatizirana voda limun i limeta 0,5 l","1,27 €",voda s okusom 
"Jamnica sensation limeta kiwano 1,5 l","1,39 €",voda s okusom 
"Jana vitamin happy aromatizirana voda naranča 0,5 l","1,42 €",voda s okusom 
"Jana vitamin aromatizirana voda refresh menta i limeta 0,5 l","1,42 €",voda s okusom 
Franck kava crema mljevena turska 400 g,"7,19 €",mljevene kave 
Franck sensual jubilarna kava 250 g,"4,62 €",mljevene kave 
Franck coffee&go original mljevena kava 9 g,"0,49 €",mljevene kave 
Franck crema mljevena kava 9 g,"0,45 €",mljevene kave 
Barcaffe black & easy 8 g,"0,49 €",mljevene kave 
Nescafé gold irish cream 8 vrećica x 22 g,"4,32 €",mljevene kave 
Nescafé cappuccino rich&foamy 8 vrećica x 15 g,"3,42 €",mljevene kave 
Caffeamo mljevena kava 200 g,"3,59 €",mljevene kave 
Franck kava jubilarnamljevena filter 250g,"6,69 €",mljevene kave 
Franck kava coffee&go sensual mljevena 9g,"0,49 €",mljevene kave 
Franck kava mljevena crema 175 g,"3,85 €",mljevene kave 
Franck espresso mljevena kava vakumirana 250 g,"6,69 €",mljevene kave 
Franck kneipp original 250 g,"2,72 €",mljevene kave 
Kava LAVAZZA mljevena Qualita Rossa 250g,"9,25 €",mljevene kave 
Kava Franck bez kofeina 250g,"6,69 €",mljevene kave 
Franck crema kava mljevena 250 g,"4,62 €",mljevene kave 
Anamaria minas mljevena kava 400 g,"6,49 €",mljevene kave 
Gloria kava mljevena 500 g,"8,39 €",mljevene kave 
Caffeamo mljevena kava 400 g,"3,99 €",mljevene kave 
Lavazzamljevena kava crema egusto 250g,"8,25 €",mljevene kave 
Kava LAVAZZA mljevena Crema E Gusto Forte 250g,"8,25 €",mljevene kave 
Jacobs kava instant crema gold 200 g,"13,49 €",mljevene kave 
Arabesca mljevena kava 175 g,"2,99 €",mljevene kave 
Barcaffe classic kava mljevena 400 g,"6,49 €",mljevene kave 
Nescafe 3in1 Classsic 15.5 g,"0,42 €",mljevene kave 
Cappuccino golden classic 200 g,"2,62 €",mljevene kave 
Cappuccino golden vanilija 200 g,"2,62 €",mljevene kave 
Franck jubilarna kava mljevena 175 g,"4,02 €",mljevene kave 
Gloria minas mljevena kava 175 g,"4,02 €",mljevene kave 
Franck jubilarna kava mljevena 250g,"4,75 €",mljevene kave 
Arabesca minas mljevena kava 400 g,"6,39 €",mljevene kave 
Barcaffe classic kava mljevena 175 g,"3,52 €",mljevene kave 
Franck jubilarna kava mljevena 400 g,"7,45 €",mljevene kave 
Gloria mljevena kava 400 g,"7,05 €",mljevene kave 
Gloria minas mljevena kava 250 g,"3,49 €",mljevene kave 
Nescafe crema 190 g,"10,69 €",instant kave 
Nescafe gold classic 190 g,"13,59 €",instant kave 
Nescafe gold crema 190 g,"13,29 €",instant kave 
Nescafé 2in1 prutić 8 g,"0,42 €",instant kave 
Nescafé gold instant kava bez kofeina staklenka 100 g,"7,39 €",instant kave 
Franck instant kava bez kofeina 100 g,"5,59 €",instant kave 
Franck kava instant 2u1 15 g,"0,42 €",instant kave 
Franck kava instant 3u1 strong 18 g,"0,42 €",instant kave 
Jacobs kava instant 2u1 14g,"0,50 €",instant kave 
Jacobs instant napitak milka 3u1 – 18 g,"0,50 €",instant kave 
Franck instant cappuccino irish cream 160 g,"4,15 €",instant kave 
Franck kava cappuccino kokos bijela čokolada 148 g,"4,15 €",instant kave 
Gloria instant cappuccino čokolada 200 g,"2,28 €",instant kave 
Franck instant cappuccino čokolada 144 g,"4,15 €",instant kave 
Franck instant kava 3u1 18 g,"0,42 €",instant kave 
Franck gold instant kava 100 g,"5,65 €",instant kave 
Caffeamo instant kava gold 100 g,"5,09 €",instant kave 
Caffeamo instant kava classic 200 g,"7,55 €",instant kave 
Franck bianka classic kavovina 110 g,"3,62 €",instant kave 
Jacobs cronat gold instant kava 75 g,"5,29 €",instant kave 
Kava instant Nescafe Gold Classic 190 g,"13,59 €",instant kave 
Franck jubilarna intense kava 250 g,"4,62 €",instant kave 
"Nescafe 3u1 instant kava smeđi šećer 16,5 g","0,42 €",instant kave 
Nescafé 2in1 vrećica 10x8 g,"2,49 €",instant kave 
Nescafé cappuccino mocha 8 vrećica x 15 g,"3,42 €",instant kave 
Nescafé 3in1 creamy latte vrećica 10x15 g,"2,49 €",instant kave 
Nescafe barista latte 250 ml,"3,18 €",instant kave 
Jacobs kava instant monarch 200 g,"13,49 €",instant kave 
Nescafe crema 95 g,"6,19 €",instant kave 
Nescafe instant cappuccino double chocolate 148 g,"4,32 €",instant kave 
"Jacobs kava 3u1 15,2g","0,50 €",instant kave 
Franck classic instant cappuccino 112 g,"4,15 €",instant kave 
Jacobs cronat gold instant kava 100 g,"7,75 €",instant kave 
Nescafe gold crema 95 g,"7,15 €",instant kave 
Arabesca classic instant cappuccino 200 g,"2,92 €",instant kave 
Jacobs cronat gold instant kava 200 g,"13,49 €",instant kave 
Landessa espresso ledena kava 230 ml,"2,42 €",instant kave 
Gloria cappuccino vanilija 200 g,"2,28 €",instant kave 
Nescafé 3in1 strong vrećica 10x14 g,"2,49 €",instant kave 
Gloria classic instant cappuccino 200 g,"2,28 €",instant kave 
Nescafe instant kava 100 g,"4,59 €",instant kave 
Nescafe classic instant kava 200 g,"9,45 €",instant kave 
Franck instant cappuccino vanilija 148 g,"4,19 €",instant kave 
Nescafe 3u1 strong 14 g,"0,45 €",instant kave 
Nescafé gold staklenka 95 g,"7,15 €",instant kave 
Nescafe instant cappuccino vanilija 148 g,"4,52 €",instant kave 
Nescafé® dolce gusto® espresso intenso kava (16 kapsula/ 16 napitaka),"6,49 €",kapsule 
Podravka čaj od šipka 60 g,"2,15 €",cajevi 
Franck čaj kamilica 40 g,"3,15 €",cajevi 
Franck čaj šipak 120 g,"3,62 €",cajevi 
Ahmad Čaj Zeleni 20*2g,"3,42 €",cajevi 
"Naturavita čaj uvin h 20x1,5 g","2,15 €",cajevi 
Naturavita čaj uvin h instant 180 g,"6,29 €",cajevi 
Franck čaj jabuka i cimet 60 g,"2,72 €",cajevi 
Franck čaj borovnica omot 55g,"2,72 €",cajevi 
Franck čaj menta 60 g,"3,15 €",cajevi 
Franck čaj jagoda vanilija 55 g,"2,72 €",cajevi 
Podravka voćni čaj brusnica 40 g,"2,15 €",cajevi 
Franck indijski čaj 30 g,"2,42 €",cajevi 
Franck čaj kamilica 20 g,"2,02 €",cajevi 
Franck čaj šipak 60 g,"2,45 €",cajevi 
"Naturavita čaj metvica 20x1,5 g","1,55 €",cajevi 
Podravka čaj kamilica 20 g,"1,19 €",cajevi 
Franck zeleni čaj 35 g,"2,42 €",cajevi 
Franck čaj od mente 30 g,"1,99 €",cajevi 
Teamo šipak i hibiskus čaj 40 g,"0,72 €",cajevi 
Teamo brusnica čaj 40 g,"0,97 €",cajevi 
Franck čaj šumsko voće 55 g,"2,89 €",cajevi 
Teamo kamilica čaj 20 g,"0,66 €",cajevi 
Teamo menta čaj 30 g,"0,79 €",cajevi 
Teamo zeleni čaj 30 g,"0,74 €",cajevi 
Teamo šumsko voće čaj 40 g,"0,89 €",cajevi 
Alpro napitak od soje s okusom čokolade 250 ml,"1,76 €",cokoladni napitci 
"Dukat čokoladno mlijeko bijela čokolada 0,5 l","1,87 €",cokoladni napitci 
"Dukat čokoladno mlijeko 0,5 l","1,87 €",cokoladni napitci 
Kraš express 330 g,"2,79 €",cokoladni napitci 
Nestle nesquik plus kakao napitak 200 g,"3,39 €",cokoladni napitci 
Encian dark šećer muscovado smeđi nerafinirani 500 g,"3,82 €",bio brasna i seceri 
Encian smeđi šećer demerara 500 g,"3,12 €",bio brasna i seceri 
Alpro napitak od riže 1 l,"4,25 €",bio napitci i sokovi 
"Naturel sok od cikle 100% bez dodanih šećera 0,72 l","3,45 €",bio napitci i sokovi 
Boom box zobeni napitak s bademom 1 l,"3,45 €",bio napitci i sokovi 
Čakovečki mlinovi ječmena kaša 500 g,"1,32 €",bio zitarice i sjemenke 
Advent kus kus 500 g,"2,72 €",bio zitarice i sjemenke 
Advent kreker riža 100 g,"1,35 €",bio zitarice i sjemenke 
Advent leća smeđa 500 g,"1,99 €",bio zitarice i sjemenke 
Ekozona bio krupne zobene pahuljice 500 g,"1,82 €",bio zitarice i sjemenke 
Ekozona bio zobene pahuljice sitne 500 g,"1,82 €",bio zitarice i sjemenke 
Klara ječmena kaša 500g,"2,02 €",bio zitarice i sjemenke 
Naturel šumeće tablete magnezij 375 vitamin c vitamin b 80 g,"3,39 €",vitamini 
Advent kreker riža slani 100 g,"1,35 €",ostali bio proizvodi 
Advent kreker riža sezam neslani 100 g,"1,37 €",ostali bio proizvodi 
Ekozona bio čips od riže 50 g,"1,85 €",ostali bio proizvodi 
Ledo carska mješavina 400 g,"2,54 €",smrznuto voce i povrce 
Ledo pomfrit 1 kg,"5,15 €",smrznuto voce i povrce 
Ledo šumsko voće 300 g,"3,69 €",smrznuto voce i povrce 
Ledo grašak 400 g,"2,42 €",smrznuto voce i povrce 
Ledo lignja patagonijska 400 g,"7,99 €",smrznuta riba i plodovi mora 
Ledo oslić bez glave 400 g,"4,39 €",smrznuta riba i plodovi mora 
Ledo oslić filet 400 g,"6,89 €",smrznuta riba i plodovi mora 
Cekin pileći panirani medaljoni 400 g,"4,72 €",smrznuta jela od mesa i povrca 
Nichi njoki 500 g,"2,99 €",smrznuto tijesto i pripravci od tijesta 
Panero listovi za pite i savijače 500g,"2,12 €",smrznuto tijesto i pripravci od tijesta 
Amore di nonna njoki 500 g,"1,87 €",smrznuto tijesto i pripravci od tijesta 
Ledo lisnato tijesto 500 g,"2,69 €",smrznuto tijesto i pripravci od tijesta 
La fiesta tortilla čips natural 200 g,"2,52 €",grickalice 
Pringles original 40 g,"1,39 €",grickalice 
Pringles čips original 70 g,"2,12 €",grickalice 
Pringles čips sour cream & onion 40 g,"1,39 €",grickalice 
Pringles čips sour cream & onion 70 g,"2,12 €",grickalice 
Pringles čips paprika 40 g,"1,39 €",grickalice 
Podravka kviki gric slani 100 g,"1,49 €",grickalice 
Chio maxi mix 200 g,"2,19 €",grickalice 
Grisini crocchini slani 150 g,"2,12 €",grickalice 
Bake rolls slani 80 g,"0,93 €",grickalice 
Chio lentil chips sour cream & onion 65 g,"2,02 €",grickalice 
Kviki štapići vrećica 220 g,"1,95 €",grickalice 
Clipsy max kiselo vrhnje 25g,"0,85 €",grickalice 
Let's party flips kikiriki 40 g,"0,32 €",grickalice 
7 days bake rolls dvopek pizza 70 g,"0,93 €",grickalice 
Štark flips smoki s kikirikijem 40 g,"0,59 €",grickalice 
Let's party čips paprika 150 g,"1,57 €",grickalice 
Zigi teriyaki kikiriki 70g,"1,09 €",grickalice 
Bobi flips kukuruzni 35g,"0,53 €",grickalice 
La fiesta tortilla čips chilli 200 g,"2,59 €",grickalice 
Kviki snack ribice 200 g,"1,95 €",grickalice 
Let's party čips paprika tuba 100 g,"1,45 €",grickalice 
Let's party čips slani tuba 100 g,"1,45 €",grickalice 
Let's party čips sour cream tuba 100 g,"1,45 €",grickalice 
Nic Nac Kikiriki 125 g,"2,79 €",grickalice 
Bobi kokice za mikrovalnu slane 100 g,"0,96 €",grickalice 
Bobi kokice gotove slane 100 g,"1,49 €",grickalice 
Let's party oljušteni pečeni kikiriki 100 g,"0,87 €",grickalice 
Flips chio cheese tubes 70g,"1,59 €",grickalice 
Lets party štapići slani 200 g,"1,05 €",grickalice 
Let's party čips slani 150 g,"1,57 €",grickalice 
Prima štapići slani 40g,"0,38 €",grickalice 
Chio pereci 80 g,"1,39 €",grickalice 
Flips rings pizza bobi 70 g,"1,15 €",grickalice 
Franck kikiriki suhoprženi 250 g,"2,99 €",grickalice 
Bobi flips s kikirikijem 90 g,"1,15 €",grickalice 
Franck kikiriki suhoprženi 125 g,"1,95 €",grickalice 
Franck kikiriki slani 250 g,"2,99 €",grickalice 
Kikiriki prženi u ulju slani 125 g,"1,95 €",grickalice 
Bobi flips pikant 70 g,"1,15 €",grickalice 
Franck kikiriki slani 500 g,"5,05 €",grickalice 
Zanuy nachos tortilla chips 200 g,"2,19 €",grickalice 
Let's party kokice 125 g,"0,87 €",grickalice 
Chio kroki kroket 120 g,"1,69 €",grickalice 
Let's party čips rebrasti slani 150 g,"1,55 €",grickalice 
Podravka kviki štapići 50 g,"0,94 €",grickalice 
Kviki ribice 50g,"0,89 €",grickalice 
Pringles čips vrhnje i luk 165 g,"3,75 €",grickalice 
Pringles classic paprika 165 g,"3,62 €",grickalice 
Pringles hot & spicy 165 g,"3,75 €",grickalice 
Pringles paprika 165 g,"3,75 €",grickalice 
Pringles čips original 165 g,"3,75 €",grickalice 
Lay's čips oven baked jogurt 110g,"2,72 €",grickalice 
Štark smoki 225 g,"2,32 €",grickalice 
Chio tip top cubics 100 g,"1,77 €",grickalice 
Lay's slani 200 g,"3,29 €",grickalice 
Ulker štapići sa sezamom 125 g,"1,69 €",grickalice 
Let's party oljušteni pečeni kikiriki 500 g,"3,05 €",grickalice 
Clipsy hot dog 40g,"1,09 €",grickalice 
Podravka kviki štapići 100 g,"0,89 €",grickalice 
Elephant pecivo slano 80g,"1,15 €",grickalice 
Pom-bar snack ketchup style 50g,"1,45 €",grickalice 
Elephant krekeri senf &luk 70g,"1,15 €",grickalice 
Lets party pereci slani 200 g,"0,96 €",grickalice 
Clipsy max flips piletina 33 g,"1,09 €",grickalice 
Tuc kreker sir 100 g,"1,32 €",grickalice 
Crunchips čips paprika 75 g,"1,72 €",grickalice 
Let's party flips kikiriki 150 g,"0,89 €",grickalice 
Pom-bär paprika style 50 g,"1,45 €",grickalice 
Tuc krekeri original 100 g,"1,32 €",grickalice 
Pom-bär original 50 g,"1,45 €",grickalice 
Crunchips čips slani 75 g,"1,72 €",grickalice 
Elephant krekeri sezam 80 g,"1,15 €",grickalice 
Chio kokice za mikrovalnu slane 3x80g,"2,45 €",grickalice 
Bobi Flips 2+1Gratis 40g,"1,09 €",grickalice 
Koestlin saltas štapići 1 pak 4x40 g,"1,99 €",grickalice 
Crunchips slani 130 g,"2,52 €",grickalice 
Crunchips paprika 130 g,"2,59 €",grickalice 
Saltas slani štapići s kikirikijem 40g,"0,59 €",grickalice 
Maretti bruschette miješano povrće 70 g,"1,12 €",grickalice 
Kviki snack pereci 50 g,"0,89 €",grickalice 
Maretti bruschette rajčice masline i origano 70 g,"1,12 €",grickalice 
Bruschette četiri vrste sira 70 g,"1,12 €",grickalice 
Maretti bruschette rajčice pizza 70 g,"1,12 €",grickalice 
Karolina bobi flips 40 g,"0,53 €",grickalice 
Lay's maxx paprika 120 g,"2,65 €",grickalice 
Chio krekeri 100 g,"1,39 €",grickalice 
Lay's čips pikantna paprika 130 g,"2,75 €",grickalice 
"Tip top cubics 50 g, chio","1,35 €",grickalice 
Podravka kviki gric slani 50 g,"1,05 €",grickalice 
Ulker štapići sa sezamom 40 g,"0,62 €",grickalice 
Flips Curly Classic 120g,"2,15 €",grickalice 
Koestlin slani štapići 220 g,"2,09 €",grickalice 
Lay's origano 130 g,"2,62 €",grickalice 
Mogyi sjemenke bundeve 70 g,"1,29 €",grickalice 
Tip top flips s okusom pizze 45 g,"1,35 €",grickalice 
Lay's čips slani 130 g,"2,69 €",grickalice 
Lorenz Flips Curly Loopys 120g,"2,29 €",grickalice 
Chio tip top veseli prijatelji 45 g,"1,35 €",grickalice 
Bobi ribice 50g,"0,63 €",grickalice 
Bobi ribice 100g,"1,09 €",grickalice 
Mogyi suncokret sjemenke 100 g,"1,09 €",grickalice 
Mogyi prženi slani indijski oraščić 70 g,"2,09 €",grickalice 
Chio tip top cubics ketchup 50 g,"1,35 €",grickalice 
Koestlin slani štapići 45 g,"0,53 €",grickalice 
Naturel snack riža i proso 100 g,"1,72 €",grickalice 
Mikado Čokolada Dark Choco Mousse 72 % Naranča 100g,"2,02 €",cokolade praline i bombonijere 
Mikado Čokolada Dark Choco Mousse 72 % Malina 100g,"2,02 €",cokolade praline i bombonijere 
Milka čokolada s cijelim lješnjakom 100 g,"2,59 €",cokolade praline i bombonijere 
Milka oreo čokolada 92 g,"2,65 €",cokolade praline i bombonijere 
Kraš dorina čokolada za jelo i kuhanje 200 g,"4,35 €",cokolade praline i bombonijere 
Kinder country 24 g,"0,77 €",cokolade praline i bombonijere 
Ferrero raffaello 40 g,"1,47 €",cokolade praline i bombonijere 
Duplo 91 g,"1,69 €",cokolade praline i bombonijere 
Nutella b-ready 44 g,"1,35 €",cokolade praline i bombonijere 
Nutella b-ready desert 132 g,"0,70 €",cokolade praline i bombonijere 
Duplo 26 g,"1,05 €",cokolade praline i bombonijere 
Ferrero raffaello vafel desert s kokosom i cijelim bademom 230 g,"6,49 €",cokolade praline i bombonijere 
Storck merci bombonijera 400 g,"12,49 €",cokolade praline i bombonijere 
Lindt tamna čokolada s 85 % kakaa 100 g,"3,15 €",cokolade praline i bombonijere 
Milka čokolada bubbly white 95 g,"2,65 €",cokolade praline i bombonijere 
Milka choc&choc keks 150 g,"3,39 €",cokolade praline i bombonijere 
Kandit čokolada no guilt dark 80 g,"3,62 €",cokolade praline i bombonijere 
Štark čokoladna bananica 25g,"0,41 €",cokolade praline i bombonijere 
Nestle nesquik žitna pločica 25 g,"0,82 €",cokolade praline i bombonijere 
"Nestle žitna pločica čokolada 23,5 g","0,82 €",cokolade praline i bombonijere 
Frutabela žitna pločica šumsko voće i jogurt 30 g,"0,85 €",cokolade praline i bombonijere 
Fructal žitna pločica marelica 30 g,"0,85 €",cokolade praline i bombonijere 
Toblerone mliječna čokolada 100 g,"3,22 €",cokolade praline i bombonijere 
Zvečevo samo ti čokolada od jagode 100 g,"1,39 €",cokolade praline i bombonijere 
Milka čokolada lješnjak i nougat 300 g,"7,35 €",cokolade praline i bombonijere 
Milka triple choco cocoa čokolada 90 g,"1,99 €",cokolade praline i bombonijere 
Milka mliječna čokolada bubbly 90 g,"2,65 €",cokolade praline i bombonijere 
Kraš dorina čokolada choco mousse 270 g,"5,15 €",cokolade praline i bombonijere 
Kandi čokolada tutti frutti 80g,"1,89 €",cokolade praline i bombonijere 
Kandit kandi čokolada s lješnjakom 80 g,"1,89 €",cokolade praline i bombonijere 
Schogetten čokolada trilogia 100 g,"1,75 €",cokolade praline i bombonijere 
Zvečevo mikado mliječna čokolada s rižom 75 g,"1,32 €",cokolade praline i bombonijere 
Mikado čokolada s rižom 225 g,"3,52 €",cokolade praline i bombonijere 
Kraš dorina čokolada noisette 80 g,"2,12 €",cokolade praline i bombonijere 
Kandi čokolada milky plus 90g,"1,79 €",cokolade praline i bombonijere 
Schogetten čokolada mliječna 100 g,"1,29 €",cokolade praline i bombonijere 
